,Airfield,S2,Wait_Time,C_Start,C0,C_avg,Sch_Departure,Act_Departure,BFO_Dest_City,BFO_Destination_Country_Code,order,Pass_ID,Departure_Date,Departure_Time,Time_of_Day,Period_of_Week,Day_of_Week,Month,Season,Year
1901,SAF,2030-01-05 8:23,8,1,1,1,2030-01-05 12:59,2030-01-05 12:59,VES064,VES,9972602,9877410,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1902,SAF,2030-01-05 8:23,9,1,1,1,2030-01-05 12:59,2030-01-05 12:59,VES064,VES,9972603,9877409,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1903,SAF,2030-01-05 8:24,6,1,1,1,2030-01-05 12:59,2030-01-05 12:59,VES064,VES,9972604,9877440,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1904,SAF,2030-01-05 8:25,2,1,1,1,2030-01-05 12:59,2030-01-05 12:59,VES064,VES,9972605,9877465,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1905,SAF,2030-01-05 8:25,2,1,1,1,2030-01-05 12:59,2030-01-05 12:59,VES064,VES,9972606,9877464,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1906,SAF,2030-01-05 8:25,2,1,1,1,2030-01-05 12:59,2030-01-05 12:59,VES064,VES,9972607,9877463,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1907,SAF,2030-01-05 8:25,2,1,1,1,2030-01-05 12:59,2030-01-05 12:59,VES064,VES,9972608,9877462,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1908,SAF,2030-01-05 8:26,6,1,1,1,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972609,9877449,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1909,SAF,2030-01-05 8:27,7,1,1,1,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972610,9877450,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1910,SAF,2030-01-05 8:27,7,1,1,1,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972611,9877451,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1911,SAF,2030-01-05 8:28,7,1,1,1,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972612,9877454,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1912,SAF,2030-01-05 8:29,8,1,1,1,2030-01-05 12:59,2030-01-05 12:59,VES064,VES,9972613,9877455,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1913,SAF,2030-01-05 8:29,4,1,1,1,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972614,9877478,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1914,SAF,2030-01-05 8:30,4,1,1,1,2030-01-05 12:59,2030-01-05 12:59,VES064,VES,9972615,9877488,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1915,SAF,2030-01-05 8:31,3,1,1,1,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972616,9877520,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1916,SAF,2030-01-05 8:32,3,1,1,1,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972617,9877521,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1917,SAF,2030-01-05 8:33,4,1,1,1,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972618,9877522,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1918,SAF,2030-01-05 8:33,4,1,1,1,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972619,9877527,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1919,SAF,2030-01-05 8:33,3,1,1,1,2030-01-05 12:59,2030-01-05 12:59,VES064,VES,9972620,9877537,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1920,SAF,2030-01-05 8:33,3,1,1,1,2030-01-05 12:59,2030-01-05 12:59,VES064,VES,9972621,9877543,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1921,SAF,2030-01-05 8:34,2,1,1,1,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972622,9877557,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1922,SAF,2030-01-05 8:35,3,1,1,1,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972623,9877558,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1923,SAF,2030-01-05 8:36,1,1,1,1,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972624,9877598,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1924,SAF,2030-01-05 8:37,2,1,1,1,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972625,9877608,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1925,SAF,2030-01-05 8:38,2,1,1,1,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972626,9877609,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1926,SAF,2030-01-05 8:38,2,1,1,1,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972627,9877610,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1927,SAF,2030-01-05 8:38,3,1,1,1,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972628,9877621,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1928,SAF,2030-01-05 8:40,5,1,1,1,2030-01-05 12:59,2030-01-05 12:59,VES064,VES,9972629,9877622,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1929,SAF,2030-01-05 8:44,9,1,1,1,2030-01-05 12:59,2030-01-05 12:59,VES064,VES,9972630,9877625,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1930,SAF,2030-01-05 8:44,9,1,1,1,2030-01-05 12:59,2030-01-05 12:59,VES064,VES,9972631,9877626,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1931,SAF,2030-01-05 8:45,9,1,1,1,2030-01-05 12:59,2030-01-05 12:59,SCO002,SCO,9972632,9877640,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1932,SAF,2030-01-05 8:45,9,1,1,1,2030-01-05 12:59,2030-01-05 12:59,SCO002,SCO,9972633,9877638,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1933,SAF,2030-01-05 8:46,10,1,1,1,2030-01-05 12:59,2030-01-05 12:59,SCO002,SCO,9972634,9877639,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1934,SAF,2030-01-05 8:46,9,1,1,1,2030-01-05 12:59,2030-01-05 12:59,VES064,VES,9972635,9877659,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1935,SAF,2030-01-05 8:49,12,1,2,1.5,2030-01-05 12:59,2030-01-05 12:59,VES064,VES,9972637,9877652,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1936,SAF,2030-01-05 8:50,12,1,2,1.5,2030-01-05 12:59,2030-01-05 12:59,VES064,VES,9972638,9877664,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1937,SAF,2030-01-05 8:51,13,1,2,1.5,2030-01-05 12:59,2030-01-05 12:59,VES064,VES,9972639,9877665,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1938,SAF,2030-01-05 8:52,14,1,2,1.5,2030-01-05 12:59,2030-01-05 12:59,VES064,VES,9972640,9877672,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1939,SAF,2030-01-05 8:53,15,1,2,1.5,2030-01-05 12:59,2030-01-05 12:59,VES064,VES,9972641,9877673,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1940,SAF,2030-01-05 8:54,15,1,2,1.5,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972642,9877680,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1941,SAF,2030-01-05 8:56,3,2,2,2,2030-01-05 12:29,2030-01-05 12:29,AUC,BOR,9972643,9877825,2030-01-05,12:29:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1942,SAF,2030-01-05 8:56,3,2,2,2,2030-01-05 12:29,2030-01-05 12:29,AUC,BOR,9972644,9877824,2030-01-05,12:29:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1943,SAF,2030-01-05 8:56,3,2,2,2,2030-01-05 12:29,2030-01-05 12:29,AUC,BOR,9972645,9877823,2030-01-05,12:29:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1944,SAF,2030-01-05 8:58,19,1,2,1.5,2030-01-05 12:59,2030-01-05 12:59,VES064,VES,9972647,9877686,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1945,SAF,2030-01-05 8:58,19,1,2,1.5,2030-01-05 12:59,2030-01-05 12:59,VES064,VES,9972648,9877689,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1946,SAF,2030-01-05 9:00,20,1,2,1.5,2030-01-05 12:59,2030-01-05 12:59,VES064,VES,9972649,9877700,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1947,SAF,2030-01-05 9:01,19,1,2,1.5,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972653,9877720,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1948,SAF,2030-01-05 9:01,20,1,2,1.5,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972656,9877721,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1949,SAF,2030-01-05 9:02,20,1,2,1.5,2030-01-05 12:59,2030-01-05 12:59,VES064,VES,9972658,9877726,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1950,SAF,2030-01-05 9:02,19,1,2,1.5,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972659,9877741,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1951,SAF,2030-01-05 9:02,21,1,2,1.5,2030-01-05 12:59,2030-01-05 12:59,VES064,VES,9972660,9877725,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1952,SAF,2030-01-05 9:03,13,2,2,2,2030-01-05 12:29,2030-01-05 12:29,AUC,BOR,9972661,9877794,2030-01-05,12:29:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1953,SAF,2030-01-05 9:03,14,2,2,2,2030-01-05 12:29,2030-01-05 12:29,AUC,BOR,9972662,9877792,2030-01-05,12:29:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1954,SAF,2030-01-05 9:03,20,1,2,1.5,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972663,9877746,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1955,SAF,2030-01-05 9:04,15,2,2,2,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972664,9877790,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1956,SAF,2030-01-05 9:04,NA,NA,2,NA,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972665,9877944,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1957,SAF,2030-01-05 9:04,NA,NA,2,NA,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972666,9877946,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1958,SAF,2030-01-05 9:04,14,2,2,2,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972667,9877806,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1959,SAF,2030-01-05 9:04,NA,NA,2,NA,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972668,9877947,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1960,SAF,2030-01-05 9:05,15,2,2,2,2030-01-05 12:29,2030-01-05 12:29,AUC,BOR,9972669,9877809,2030-01-05,12:29:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1961,SAF,2030-01-05 9:05,15,2,2,2,2030-01-05 12:29,2030-01-05 12:29,AUC,BOR,9972670,9877810,2030-01-05,12:29:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1962,SAF,2030-01-05 9:06,16,2,2,2,2030-01-05 12:29,2030-01-05 12:29,AUC,BOR,9972671,9877814,2030-01-05,12:29:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1963,SAF,2030-01-05 9:07,13,2,2,2,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972672,9877849,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1964,SAF,2030-01-05 9:07,17,2,2,2,2030-01-05 12:29,2030-01-05 12:29,AUC,BOR,9972673,9877815,2030-01-05,12:29:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1965,SAF,2030-01-05 9:08,14,2,2,2,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972674,9877851,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1966,SAF,2030-01-05 9:08,16,2,2,2,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972675,9877827,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1967,SAF,2030-01-05 9:08,15,2,2,2,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972676,9877859,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1968,SAF,2030-01-05 9:09,NA,NA,2,NA,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972677,9877833,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1969,SAF,2030-01-05 9:09,15,2,2,2,2030-01-05 12:59,2030-01-05 12:59,VES064,VES,9972678,9877862,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1970,SAF,2030-01-05 9:09,NA,NA,2,NA,2030-01-05 12:59,2030-01-05 12:59,VES064,VES,9972679,9877983,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1971,SAF,2030-01-05 9:09,15,2,2,2,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972680,9877878,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1972,SAF,2030-01-05 9:10,11,2,2,2,2030-01-05 12:29,2030-01-05 12:29,AUC,BOR,9972681,9877924,2030-01-05,12:29:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1973,SAF,2030-01-05 9:10,15,2,2,2,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972682,9877881,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1974,SAF,2030-01-05 9:11,12,2,2,2,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972683,9877915,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1975,SAF,2030-01-05 9:11,13,2,2,2,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972684,9877916,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1976,SAF,2030-01-05 9:12,11,2,2,2,2030-01-05 12:59,2030-01-05 12:59,VES064,VES,9972685,9877936,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1977,SAF,2030-01-05 9:13,5,2,2,2,2030-01-05 12:59,2030-01-05 12:59,VES064,VES,9972693,9877976,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1978,SAF,2030-01-05 9:14,7,2,2,2,2030-01-05 12:59,2030-01-05 12:59,VES064,VES,9972694,9877977,2030-01-05,12:59:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1979,SAF,2030-01-05 9:15,7,2,2,2,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972695,9877988,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1980,SAF,2030-01-05 9:15,7,2,2,2,2030-01-05 13:04,2030-01-05 12:58,CWL,BOR,9972696,9877989,2030-01-05,12:58:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1981,SAF,2030-01-05 11:08,NA,NA,0,NA,2030-01-05 16:52,2030-01-05 17:51,VES033,VES,9972697,9879143,2030-01-05,17:51:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1982,SAF,2030-01-05 11:58,NA,NA,1,NA,2030-01-05 16:52,2030-01-05 17:51,VES033,VES,9972698,9879536,2030-01-05,17:51:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1983,SAF,2030-01-05 12:04,NA,NA,1,NA,2030-01-05 16:52,2030-01-05 17:51,VES033,VES,9972699,9879565,2030-01-05,17:51:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1984,SAF,2030-01-05 12:07,NA,NA,1,NA,2030-01-05 16:52,2030-01-05 17:51,VES033,VES,9972700,9879590,2030-01-05,17:51:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1985,SAF,2030-01-05 12:13,1,1,1,1,2030-01-05 16:52,2030-01-05 17:51,VES033,VES,9972701,9879630,2030-01-05,17:51:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1986,SAF,2030-01-05 12:14,2,1,1,1,2030-01-05 16:52,2030-01-05 17:51,VES033,VES,9972702,9879636,2030-01-05,17:51:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1987,SAF,2030-01-05 12:28,1,1,1,1,2030-01-05 16:52,2030-01-05 17:51,VES033,VES,9972703,9879735,2030-01-05,17:51:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1988,SAF,2030-01-05 12:28,2,1,1,1,2030-01-05 16:52,2030-01-05 17:51,VES033,VES,9972704,9879732,2030-01-05,17:51:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1989,SAF,2030-01-05 12:30,2,1,1,1,2030-01-05 16:52,2030-01-05 17:51,VES033,VES,9972705,9879746,2030-01-05,17:51:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1990,SAF,2030-01-05 12:40,1,1,1,1,2030-01-05 16:52,2030-01-05 17:51,VES033,VES,9972706,9879811,2030-01-05,17:51:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1991,SAF,2030-01-05 12:41,3,1,1,1,2030-01-05 16:52,2030-01-05 17:51,VES033,VES,9972707,9879815,2030-01-05,17:51:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1992,SAF,2030-01-05 12:41,3,1,1,1,2030-01-05 16:52,2030-01-05 17:51,VES033,VES,9972708,9879816,2030-01-05,17:51:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1993,SAF,2030-01-05 12:41,3,1,1,1,2030-01-05 16:52,2030-01-05 17:51,VES033,VES,9972709,9879817,2030-01-05,17:51:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1994,SAF,2030-01-05 12:42,2,1,1,1,2030-01-05 16:52,2030-01-05 17:51,VES033,VES,9972710,9879826,2030-01-05,17:51:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1995,SAF,2030-01-05 12:50,1,1,1,1,2030-01-05 16:52,2030-01-05 17:51,VES033,VES,9972711,9879887,2030-01-05,17:51:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1996,SAF,2030-01-05 12:51,1,1,1,1,2030-01-05 16:52,2030-01-05 17:51,VES033,VES,9972712,9879891,2030-01-05,17:51:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1997,SAF,2030-01-05 12:54,2,1,1,1,2030-01-05 16:52,2030-01-05 17:51,VES033,VES,9972713,9879901,2030-01-05,17:51:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1998,SAF,2030-01-05 12:55,2,1,1,1,2030-01-05 16:52,2030-01-05 17:51,VES033,VES,9972714,9879902,2030-01-05,17:51:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
1999,SAF,2030-01-05 12:57,1,1,1,1,2030-01-05 16:52,2030-01-05 17:51,VES033,VES,9972715,9879919,2030-01-05,17:51:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
2000,SAF,2030-01-05 13:13,1,1,1,1,2030-01-05 16:52,2030-01-05 17:51,VES033,VES,9972716,9880016,2030-01-05,17:51:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
2001,SAF,2030-01-05 13:15,1,1,1,1,2030-01-05 16:52,2030-01-05 17:51,VES033,VES,9972717,9880029,2030-01-05,17:51:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
2002,SAF,2030-01-05 13:17,3,1,1,1,2030-01-05 16:52,2030-01-05 17:51,VES033,VES,9972718,9880030,2030-01-05,17:51:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
2003,SAF,2030-01-05 13:18,3,1,1,1,2030-01-05 16:52,2030-01-05 17:51,VES033,VES,9972719,9880033,2030-01-05,17:51:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
2004,SAF,2030-01-05 13:18,4,1,1,1,2030-01-05 16:52,2030-01-05 17:51,VES033,VES,9972720,9880032,2030-01-05,17:51:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
2005,SAF,2030-01-05 13:18,4,1,1,1,2030-01-05 16:52,2030-01-05 17:51,VES033,VES,9972721,9880031,2030-01-05,17:51:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
2006,SAF,2030-01-05 13:18,4,1,1,1,2030-01-05 16:52,2030-01-05 17:51,VES033,VES,9972722,9880038,2030-01-05,17:51:00,3 - AFTERNOON,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
2007,SAF,2030-01-05 13:52,NA,NA,0,NA,2030-01-05 21:04,2030-01-05 21:08,SCO032,SCO,9972726,9880263,2030-01-05,21:08:00,4 - EVENING,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
2008,SAF,2030-01-05 14:21,NA,NA,1,NA,2030-01-05 21:04,2030-01-05 21:08,SCO032,SCO,9972727,9880474,2030-01-05,21:08:00,4 - EVENING,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
2009,SAF,2030-01-05 14:27,NA,NA,1,NA,2030-01-05 21:04,2030-01-05 21:08,SCO032,SCO,9972728,9880518,2030-01-05,21:08:00,4 - EVENING,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
2010,SAF,2030-01-05 14:28,NA,NA,1,NA,2030-01-05 21:04,2030-01-05 21:08,SCO032,SCO,9972729,9880524,2030-01-05,21:08:00,4 - EVENING,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
2011,SAF,2030-01-05 14:28,NA,NA,1,NA,2030-01-05 21:04,2030-01-05 21:08,SCO032,SCO,9972730,9880529,2030-01-05,21:08:00,4 - EVENING,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
2012,SAF,2030-01-05 14:29,NA,NA,1,NA,2030-01-05 21:04,2030-01-05 21:08,SCO032,SCO,9972731,9880531,2030-01-05,21:08:00,4 - EVENING,1 - WEEKDAY,6 - SAT,01-Jan,1 - WINTER,2030
