"","Airfield","Flight_ID","Sch_Departure","Act_Departure","Time_of_Day","Period_of_Week","Day_of_Week","Month","Season","Year","tot_pass","N","min","mean","median","max","mean_WTL","mean_City_Flag","mode_BFO_Dest_City","sum_city_mode","N_of_Dest_City","mode_BFO_Dest_Country_Code","sum_country_mode","N_of_Dest_Country","Delay_in_Seconds"
"2205","AUC",20299,1857654000,1857654000,"3 - AFTERNOON","2 - WEEKEND","7 - SUN","11 - NOV","4 - AUTUMN","2028",36,30,2,8.36666666666667,9.5,14,0,0,"BORQUE",36,1,"BOR",36,1,0
"2206","AUC",20300,1857654360,1857654360,"3 - AFTERNOON","2 - WEEKEND","7 - SUN","11 - NOV","4 - AUTUMN","2028",35,31,1,8.2258064516129,10,15,0,0,"BORQUE",35,1,"BOR",35,1,0
"2207","AUC",20301,1857657060,1857658380,"3 - AFTERNOON","2 - WEEKEND","7 - SUN","11 - NOV","4 - AUTUMN","2028",27,25,1,3.84,2,13,0,0,"BORCWL",27,1,"BOR",27,1,1320
"2208","AUC",20302,1857659100,1857659100,"3 - AFTERNOON","2 - WEEKEND","7 - SUN","11 - NOV","4 - AUTUMN","2028",41,40,1,3.2,2,11,0,0,"BORQUE",41,1,"BOR",41,1,0
"2209","AUC",20303,1857661140,1857661140,"3 - AFTERNOON","2 - WEEKEND","7 - SUN","11 - NOV","4 - AUTUMN","2028",39,39,2,3.43589743589744,3,6,0,0,"VES033",39,1,"VES",39,1,0
"2210","AUC",20304,1857667860,1857668100,"4 - EVENING","2 - WEEKEND","7 - SUN","11 - NOV","4 - AUTUMN","2028",12,11,1,4.63636363636364,4,10,0,0,"NEN003",12,1,"NEN",12,1,240
"2211","AUC",20305,1857667980,1857667980,"4 - EVENING","2 - WEEKEND","7 - SUN","11 - NOV","4 - AUTUMN","2028",29,28,1,4.82142857142857,4.5,10,0,0,"BORQUE",29,1,"BOR",29,1,0
"2212","AUC",20306,1857668160,1857667920,"4 - EVENING","2 - WEEKEND","7 - SUN","11 - NOV","4 - AUTUMN","2028",105,102,1,3.85294117647059,3,10,0,0,"SCO032",105,1,"SCO",105,1,-240
"2213","AUC",20307,1857669660,1857669660,"4 - EVENING","2 - WEEKEND","7 - SUN","11 - NOV","4 - AUTUMN","2028",7,6,2,6,4,12,0,0,"BORQUE",7,1,"BOR",7,1,0
"2214","AUC",20308,1857670260,1857670680,"4 - EVENING","2 - WEEKEND","7 - SUN","11 - NOV","4 - AUTUMN","2028",38,36,2,5.61111111111111,6,11,0,0,"BORQUE",38,1,"BOR",38,1,420
"2215","AUC",20309,1857671220,1857671220,"4 - EVENING","2 - WEEKEND","7 - SUN","11 - NOV","4 - AUTUMN","2028",25,22,1,3.95454545454545,3,11,0,0,"VES033",25,1,"VES",25,1,0
"2216","AUC",20310,1857671760,1857674940,"4 - EVENING","2 - WEEKEND","7 - SUN","11 - NOV","4 - AUTUMN","2028",22,21,1,3.76190476190476,3,10,0,0,"BORCWL",22,1,"BOR",22,1,3180
"2217","AUC",20311,1857672360,1857673560,"4 - EVENING","2 - WEEKEND","7 - SUN","11 - NOV","4 - AUTUMN","2028",32,27,1,7.03703703703704,7,14,0,0,"VES064",32,1,"VES",32,1,1200
"2218","AUC",20312,1857673560,1857673560,"4 - EVENING","2 - WEEKEND","7 - SUN","11 - NOV","4 - AUTUMN","2028",24,23,1,4.47826086956522,3,12,0,0,"BORQUE",24,1,"BOR",24,1,0
"2219","AUC",20313,1857677700,1857677700,"4 - EVENING","2 - WEEKEND","7 - SUN","11 - NOV","4 - AUTUMN","2028",25,19,2,3.15789473684211,3,5,0,0,"BORQUE",25,1,"BOR",25,1,0
"2220","AUC",20314,1857715560,1857715560,"2 - MORNING","1 - WEEKDAY","1 - MON","11 - NOV","4 - AUTUMN","2028",21,8,2,5.875,5.5,10,0,0,"BORQUE",21,1,"BOR",21,1,0
"2221","AUC",20315,1857715740,1857715740,"2 - MORNING","1 - WEEKDAY","1 - MON","11 - NOV","4 - AUTUMN","2028",34,15,3,6.2,5,12,0,0,"VES033",34,1,"VES",34,1,0
"2222","AUC",20316,1857717360,1857717360,"2 - MORNING","1 - WEEKDAY","1 - MON","11 - NOV","4 - AUTUMN","2028",15,15,3,4.33333333333333,4,7,0,0,"BORCWL",15,1,"BOR",15,1,0
"2223","AUC",20317,1857717360,1857717840,"2 - MORNING","1 - WEEKDAY","1 - MON","11 - NOV","4 - AUTUMN","2028",9,9,2,3,3,5,0,0,"BORCWL",9,1,"BOR",9,1,480
"2224","AUC",20318,1857717600,1857717600,"2 - MORNING","1 - WEEKDAY","1 - MON","11 - NOV","4 - AUTUMN","2028",34,28,2,4.35714285714286,4,9,0,0,"BORQUE",34,1,"BOR",34,1,0
"2225","AUC",20319,1857717960,1857717960,"2 - MORNING","1 - WEEKDAY","1 - MON","11 - NOV","4 - AUTUMN","2028",23,20,1,4.3,4,8,0,0,"BORQUE",23,1,"BOR",23,1,0
"2226","AUC",20320,1857719160,1857719160,"2 - MORNING","1 - WEEKDAY","1 - MON","11 - NOV","4 - AUTUMN","2028",21,21,1,3.52380952380952,3,7,0,0,"VES064",20,2,"VES",20,2,0
"2227","AUC",20321,1857719160,1857719580,"2 - MORNING","1 - WEEKDAY","1 - MON","11 - NOV","4 - AUTUMN","2028",21,21,1,2.28571428571429,2,4,0,0,"BORQUE",21,1,"BOR",21,1,420
"2228","AUC",20322,1857720360,1857720360,"2 - MORNING","1 - WEEKDAY","1 - MON","11 - NOV","4 - AUTUMN","2028",38,36,1,2.80555555555556,2,7,0,0,"BORCWL",38,1,"BOR",38,1,0
"2229","AUC",20323,1857723360,1857731280,"3 - AFTERNOON","1 - WEEKDAY","1 - MON","11 - NOV","4 - AUTUMN","2028",9,9,1,1.77777777777778,2,3,0,0,"NEN003",9,1,"NEN",9,1,7920
"2230","AUC",20324,1857726120,1857726120,"2 - MORNING","1 - WEEKDAY","1 - MON","11 - NOV","4 - AUTUMN","2028",39,38,1,3.84210526315789,3,8,0,0,"BORQUE",39,1,"BOR",39,1,0
"2231","AUC",20325,1857727860,1857727860,"2 - MORNING","1 - WEEKDAY","1 - MON","11 - NOV","4 - AUTUMN","2028",30,28,2,4.10714285714286,3,8,0,0,"BORCWL",30,1,"BOR",30,1,0
"2232","AUC",20326,1857729300,1857729300,"3 - AFTERNOON","1 - WEEKDAY","1 - MON","11 - NOV","4 - AUTUMN","2028",38,28,1,4.21428571428571,3.5,10,0,0,"BORQUE",38,1,"BOR",38,1,0
"2233","AUC",20327,1857733380,1857734040,"3 - AFTERNOON","1 - WEEKDAY","1 - MON","11 - NOV","4 - AUTUMN","2028",41,37,1,3.02702702702703,3,9,0,0,"VES033",41,1,"VES",41,1,660
"2234","AUC",20328,1857735660,1857735660,"3 - AFTERNOON","1 - WEEKDAY","1 - MON","11 - NOV","4 - AUTUMN","2028",23,23,1,3.8695652173913,3,12,0,0,"VES064",23,1,"VES",23,1,0
"2235","AUC",20329,1857739080,1857739080,"3 - AFTERNOON","1 - WEEKDAY","1 - MON","11 - NOV","4 - AUTUMN","2028",37,35,1,5.51428571428571,4,14,0,0,"BORQUE",37,1,"BOR",37,1,0
"2236","AUC",20330,1857739860,1857753360,"4 - EVENING","1 - WEEKDAY","1 - MON","11 - NOV","4 - AUTUMN","2028",31,26,2,5.11538461538461,4,13,0,0,"BORCWL",31,1,"BOR",31,1,13500
"2237","AUC",20331,1857740400,1857740400,"3 - AFTERNOON","1 - WEEKDAY","1 - MON","11 - NOV","4 - AUTUMN","2028",37,33,1,5.27272727272727,3,14,0,0,"BORQUE",37,1,"BOR",37,1,0
"2238","AUC",20332,1857740760,1857740760,"3 - AFTERNOON","1 - WEEKDAY","1 - MON","11 - NOV","4 - AUTUMN","2028",29,29,1,6.55172413793103,7,12,0,0,"BORQUE",29,1,"BOR",29,1,0
"2239","AUC",20333,1857743460,1857745620,"3 - AFTERNOON","1 - WEEKDAY","1 - MON","11 - NOV","4 - AUTUMN","2028",31,25,1,2.88,3,5,0,0,"BORCWL",31,1,"BOR",31,1,2160
"2240","AUC",20334,1857745500,1857745500,"3 - AFTERNOON","1 - WEEKDAY","1 - MON","11 - NOV","4 - AUTUMN","2028",40,35,1,2.65714285714286,3,6,0,0,"BORQUE",40,1,"BOR",40,1,0
"2241","AUC",20335,1857747540,1857752460,"4 - EVENING","1 - WEEKDAY","1 - MON","11 - NOV","4 - AUTUMN","2028",28,24,1,2.70833333333333,2,9,0,0,"VES033",28,1,"VES",28,1,4920
"2242","AUC",20336,1857754260,1857756660,"4 - EVENING","1 - WEEKDAY","1 - MON","11 - NOV","4 - AUTUMN","2028",15,11,1,3.09090909090909,2,8,0,0,"NEN003",15,1,"NEN",15,1,2400
"2243","AUC",20337,1857754380,1857754980,"4 - EVENING","1 - WEEKDAY","1 - MON","11 - NOV","4 - AUTUMN","2028",30,25,2,3.8,3,9,0,0,"BORQUE",30,1,"BOR",30,1,600
"2244","AUC",20338,1857756060,1857756060,"4 - EVENING","1 - WEEKDAY","1 - MON","11 - NOV","4 - AUTUMN","2028",14,10,2,3.1,3,6,0,0,"BORQUE",13,2,"BOR",13,2,0
"2245","AUC",20339,1857756660,1857760260,"4 - EVENING","1 - WEEKDAY","1 - MON","11 - NOV","4 - AUTUMN","2028",40,34,1,3.94117647058824,4,8,0,0,"BORQUE",40,1,"BOR",40,1,3600
"2246","AUC",20340,1857757620,1857760860,"4 - EVENING","1 - WEEKDAY","1 - MON","11 - NOV","4 - AUTUMN","2028",15,15,1,3.6,4,6,0,0,"VES033",15,1,"VES",15,1,3240
"2247","AUC",20341,1857758160,1857764760,"4 - EVENING","1 - WEEKDAY","1 - MON","11 - NOV","4 - AUTUMN","2028",23,17,1,3.11764705882353,3,7,0,0,"BORCWL",23,1,"BOR",23,1,6600
"2248","AUC",20342,1857758760,1857760260,"4 - EVENING","1 - WEEKDAY","1 - MON","11 - NOV","4 - AUTUMN","2028",20,16,1,4.125,4,10,0,0,"VES064",20,1,"VES",20,1,1500
"2249","AUC",20343,1857759960,1857759840,"4 - EVENING","1 - WEEKDAY","1 - MON","11 - NOV","4 - AUTUMN","2028",1,1,2,2,2,2,0,0,"BORQUE",1,1,"BOR",1,1,-120
"2250","AUC",20344,1857759960,1857759960,"4 - EVENING","1 - WEEKDAY","1 - MON","11 - NOV","4 - AUTUMN","2028",11,8,1,2.75,3,4,0,0,"BORQUE",11,1,"BOR",11,1,0
"2251","AUC",20345,1857764100,1857764100,"4 - EVENING","1 - WEEKDAY","1 - MON","11 - NOV","4 - AUTUMN","2028",35,29,1,2.51724137931034,2,6,0,0,"BORQUE",34,2,"BOR",34,2,0
"2252","AUC",20346,1857801960,1857801960,"2 - MORNING","1 - WEEKDAY","2 - TUE","11 - NOV","4 - AUTUMN","2028",28,19,4,6.05263157894737,6,8,0,0,"BORQUE",28,1,"BOR",28,1,0
"2253","AUC",20347,1857802140,1857802140,"2 - MORNING","1 - WEEKDAY","2 - TUE","11 - NOV","4 - AUTUMN","2028",46,31,3,5.58064516129032,5,10,0,0,"VES033",46,1,"VES",46,1,0
"2254","AUC",20348,1857803760,1857803760,"2 - MORNING","1 - WEEKDAY","2 - TUE","11 - NOV","4 - AUTUMN","2028",15,5,4,5.8,6,8,0,0,"BORCWL",15,1,"BOR",15,1,0
"2255","AUC",20349,1857803760,1857804960,"2 - MORNING","1 - WEEKDAY","2 - TUE","11 - NOV","4 - AUTUMN","2028",7,3,7,9.66666666666667,9,13,0,0,"BORCWL",7,1,"BOR",7,1,1200
"2256","AUC",20350,1857804000,1857804000,"2 - MORNING","1 - WEEKDAY","2 - TUE","11 - NOV","4 - AUTUMN","2028",42,35,3,4.97142857142857,5,11,0,0,"BORQUE",42,1,"BOR",42,1,0
"2257","AUC",20351,1857804360,1857804360,"2 - MORNING","1 - WEEKDAY","2 - TUE","11 - NOV","4 - AUTUMN","2028",21,14,3,4.64285714285714,4,8,0,0,"BORQUE",21,1,"BOR",21,1,0
"2258","AUC",20352,1857804360,1857811860,"2 - MORNING","1 - WEEKDAY","2 - TUE","11 - NOV","4 - AUTUMN","2028",16,16,3,9.375,9,13,0,0,"BORQUE",16,1,"BOR",16,1,7500
"2259","AUC",20353,1857805560,1857805560,"2 - MORNING","1 - WEEKDAY","2 - TUE","11 - NOV","4 - AUTUMN","2028",47,34,3,7.38235294117647,7,13,0,0,"VES064",41,2,"VES",41,2,0
"2260","AUC",20354,1857805560,1857806460,"2 - MORNING","1 - WEEKDAY","2 - TUE","11 - NOV","4 - AUTUMN","2028",20,18,1,7.94444444444444,8,14,0,0,"BORQUE",20,1,"BOR",20,1,900
"2261","AUC",20355,1857806760,1857806760,"2 - MORNING","1 - WEEKDAY","2 - TUE","11 - NOV","4 - AUTUMN","2028",44,34,1,6.44117647058824,6.5,13,0,0,"BORCWL",44,1,"BOR",44,1,0
"2262","AUC",20356,1857809760,1857812280,"2 - MORNING","1 - WEEKDAY","2 - TUE","11 - NOV","4 - AUTUMN","2028",11,8,1,2.5,1.5,7,0,0,"NEN003",11,1,"NEN",11,1,2520
"2263","AUC",20357,1857812520,1857812520,"2 - MORNING","1 - WEEKDAY","2 - TUE","11 - NOV","4 - AUTUMN","2028",37,37,1,5.10810810810811,4,12,0,0,"BORQUE",37,1,"BOR",37,1,0
"2264","AUC",20358,1857814260,1857814260,"2 - MORNING","1 - WEEKDAY","2 - TUE","11 - NOV","4 - AUTUMN","2028",28,23,1,4.17391304347826,3,11,0,0,"BORCWL",28,1,"BOR",28,1,0
"2265","AUC",20359,1857815700,1857815700,"3 - AFTERNOON","1 - WEEKDAY","2 - TUE","11 - NOV","4 - AUTUMN","2028",42,37,1,2.56756756756757,3,8,0,0,"BORQUE",42,1,"BOR",42,1,0
"2266","AUC",20360,1857819780,1857828060,"3 - AFTERNOON","1 - WEEKDAY","2 - TUE","11 - NOV","4 - AUTUMN","2028",46,41,2,3.24390243902439,3,6,0,0,"VES033",46,1,"VES",46,1,8280
"2267","AUC",20361,1857822060,1857822360,"3 - AFTERNOON","1 - WEEKDAY","2 - TUE","11 - NOV","4 - AUTUMN","2028",21,15,1,4.06666666666667,3,12,0,0,"VES064",21,1,"VES",21,1,300
"2268","AUC",20362,1857825480,1857825480,"3 - AFTERNOON","1 - WEEKDAY","2 - TUE","11 - NOV","4 - AUTUMN","2028",21,9,2,4.44444444444444,5,7,0,0,"BORQUE",21,1,"BOR",21,1,0
"2269","AUC",20363,1857826260,1857826260,"3 - AFTERNOON","1 - WEEKDAY","2 - TUE","11 - NOV","4 - AUTUMN","2028",38,27,2,4.92592592592593,4,13,0,0,"BORCWL",38,1,"BOR",38,1,0
"2270","AUC",20364,1857826800,1857826800,"3 - AFTERNOON","1 - WEEKDAY","2 - TUE","11 - NOV","4 - AUTUMN","2028",41,24,1,4.20833333333333,4,9,0,0,"BORQUE",41,1,"BOR",41,1,0
"2271","AUC",20365,1857827160,1857827160,"3 - AFTERNOON","1 - WEEKDAY","2 - TUE","11 - NOV","4 - AUTUMN","2028",33,18,1,3.55555555555556,3,12,0,0,"BORQUE",33,1,"BOR",33,1,0
"2272","AUC",20366,1857829860,1857830220,"3 - AFTERNOON","1 - WEEKDAY","2 - TUE","11 - NOV","4 - AUTUMN","2028",26,21,1,3.0952380952381,3,6,0,0,"BORCWL",26,1,"BOR",26,1,360
"2273","AUC",20367,1857831900,1857831900,"3 - AFTERNOON","1 - WEEKDAY","2 - TUE","11 - NOV","4 - AUTUMN","2028",42,41,1,3.07317073170732,3,6,0,0,"BORQUE",41,2,"BOR",41,2,0
"2274","AUC",20368,1857833940,1857833940,"3 - AFTERNOON","1 - WEEKDAY","2 - TUE","11 - NOV","4 - AUTUMN","2028",44,41,1,4.07317073170732,4,9,0,0,"VES033",44,1,"VES",44,1,0
"2275","AUC",20369,1857840660,1857841080,"4 - EVENING","1 - WEEKDAY","2 - TUE","11 - NOV","4 - AUTUMN","2028",12,11,1,4.18181818181818,3,10,0,0,"NEN003",12,1,"NEN",12,1,420
"2276","AUC",20370,1857840780,1857840780,"4 - EVENING","1 - WEEKDAY","2 - TUE","11 - NOV","4 - AUTUMN","2028",43,40,1,3.65,3,8,0,0,"BORQUE",43,1,"BOR",43,1,0
"2277","AUC",20371,1857842460,1857845460,"4 - EVENING","1 - WEEKDAY","2 - TUE","11 - NOV","4 - AUTUMN","2028",11,8,1,3.875,3,9,0,0,"BORQUE",10,2,"BOR",10,2,3000
"2278","AUC",20372,1857843060,1857852000,"4 - EVENING","1 - WEEKDAY","2 - TUE","11 - NOV","4 - AUTUMN","2028",33,27,1,3.88888888888889,3,9,0,0,"BORQUE",33,1,"BOR",33,1,8940
"2279","AUC",20373,1857844020,1857844020,"4 - EVENING","1 - WEEKDAY","2 - TUE","11 - NOV","4 - AUTUMN","2028",20,20,1,4.8,4.5,9,0,0,"VES033",20,1,"VES",20,1,0
"2280","AUC",20374,1857844560,1857846840,"4 - EVENING","1 - WEEKDAY","2 - TUE","11 - NOV","4 - AUTUMN","2028",22,19,2,5.63157894736842,5,9,0,0,"BORCWL",22,1,"BOR",22,1,2280
"2281","AUC",20375,1857845160,1857845160,"4 - EVENING","1 - WEEKDAY","2 - TUE","11 - NOV","4 - AUTUMN","2028",26,23,1,5.8695652173913,6,10,0,0,"VES064",26,1,"VES",26,1,0
"2282","AUC",20376,1857846360,1857846360,"4 - EVENING","1 - WEEKDAY","2 - TUE","11 - NOV","4 - AUTUMN","2028",30,20,2,4.3,4.5,8,0,0,"BORQUE",30,1,"BOR",30,1,0
"2283","AUC",20377,1857850500,1857852300,"4 - EVENING","1 - WEEKDAY","2 - TUE","11 - NOV","4 - AUTUMN","2028",35,24,1,2.625,2,10,0,0,"BORQUE",34,2,"BOR",34,2,1800
"2284","AUC",20378,1857888360,1857888360,"2 - MORNING","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",41,12,2,7.08333333333333,6.5,15,0,0,"BORQUE",41,1,"BOR",41,1,0
"2285","AUC",20379,1857888540,1857888540,"2 - MORNING","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",44,16,2,5.25,3.5,14,0,0,"VES033",44,1,"VES",44,1,0
"2286","AUC",20380,1857890160,1857890160,"2 - MORNING","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",16,10,4,8.9,8,15,0,0,"BORCWL",16,1,"BOR",16,1,0
"2287","AUC",20381,1857890160,1857891720,"2 - MORNING","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",10,10,4,12,12.5,16,0,0,"BORCWL",10,1,"BOR",10,1,1560
"2288","AUC",20382,1857890400,1857890400,"2 - MORNING","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",21,12,2,6.75,6,12,0,0,"BORQUE",21,1,"BOR",21,1,0
"2289","AUC",20383,1857890400,1857897600,"2 - MORNING","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",7,7,7,14.4285714285714,16,19,0,0,"BORQUE",7,1,"BOR",7,1,7200
"2290","AUC",20384,1857890760,1857890760,"2 - MORNING","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",36,34,2,10.5,12,15,0,0,"BORQUE",36,1,"BOR",36,1,0
"2291","AUC",20385,1857891960,1857891960,"2 - MORNING","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",39,35,1,10.3714285714286,11,17,0,0,"VES064",38,2,"VES",38,2,0
"2292","AUC",20386,1857891960,1857892560,"2 - MORNING","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",26,24,6,11.25,11.5,16,0,0,"BORQUE",26,1,"BOR",26,1,600
"2293","AUC",20387,1857893160,1857893160,"2 - MORNING","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",43,40,6,11.975,12,17,0,0,"BORCWL",43,1,"BOR",43,1,0
"2294","AUC",20388,1857896160,1857896940,"2 - MORNING","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",10,10,1,5,2,16,0,0,"NEN003",10,1,"NEN",10,1,780
"2295","AUC",20389,1857897960,1857897900,"2 - MORNING","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",1,1,3,3,3,3,0,0,"BOR030",1,1,"BOR",1,1,-60
"2296","AUC",20390,1857898920,1857898920,"2 - MORNING","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",39,38,1,3.60526315789474,3.5,8,0,0,"BORQUE",39,1,"BOR",39,1,0
"2297","AUC",20391,1857900660,1857900660,"2 - MORNING","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",34,33,1,5.12121212121212,5,11,0,0,"BORCWL",34,1,"BOR",34,1,0
"2298","AUC",20392,1857902100,1857902100,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",28,21,1,4.85714285714286,5,9,0,0,"BORQUE",28,1,"BOR",28,1,0
"2299","AUC",20393,1857906180,1857906180,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",41,36,1,3.5,3,9,0,0,"VES033",41,1,"VES",41,1,0
"2300","AUC",20394,1857908460,1857908460,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",21,18,1,3.11111111111111,2.5,9,0,0,"VES064",21,1,"VES",21,1,0
"2301","AUC",20395,1857911880,1857911880,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",24,23,1,2.91304347826087,3,6,0,0,"BORQUE",24,1,"BOR",24,1,0
"2302","AUC",20396,1857912660,1857912660,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",30,26,1,4,4,7,0,0,"BORCWL",30,1,"BOR",30,1,0
"2303","AUC",20397,1857913200,1857914460,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",39,37,1,3.35135135135135,3,7,0,0,"BORQUE",39,1,"BOR",39,1,1260
"2304","AUC",20398,1857915360,1857915360,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",33,31,1,3.09677419354839,3,8,0,0,"BORQUE",33,1,"BOR",33,1,0
"2305","AUC",20399,1857916260,1857916800,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",44,35,1,3.11428571428571,3,6,0,0,"BORCWL",44,1,"BOR",44,1,540
"2306","AUC",20400,1857918300,1857918300,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",38,33,1,2.75757575757576,3,5,0,0,"BORQUE",38,1,"BOR",38,1,0
"2307","AUC",20401,1857920340,1857920340,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",38,31,1,4.16129032258065,4,8,0,0,"VES033",38,1,"VES",38,1,0
"2308","AUC",20402,1857927060,1857927240,"4 - EVENING","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",28,26,1,3,3,5,0,0,"NEN003",28,1,"NEN",28,1,180
"2309","AUC",20403,1857927180,1857929460,"4 - EVENING","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",42,35,1,2.85714285714286,3,5,0,0,"BORQUE",42,1,"BOR",42,1,2280
"2310","AUC",20404,1857927360,1857927000,"4 - EVENING","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",118,106,1,2.84905660377358,3,7,0,0,"SCO032",118,1,"SCO",118,1,-360
"2311","AUC",20405,1857928860,1857930960,"4 - EVENING","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",14,10,2,3.1,3.5,4,0,0,"BORQUE",14,1,"BOR",14,1,2100
"2312","AUC",20406,1857929460,1857930180,"4 - EVENING","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",37,30,1,2.56666666666667,2,6,0,0,"BORQUE",37,1,"BOR",37,1,720
"2313","AUC",20407,1857930420,1857943920,"4 - EVENING","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",12,9,2,4,3,9,0,0,"VES033",12,1,"VES",12,1,13500
"2314","AUC",20408,1857930960,1857931560,"4 - EVENING","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",44,37,1,3.27027027027027,3,6,0,0,"BORCWL",44,1,"BOR",44,1,600
"2315","AUC",20409,1857931560,1857931560,"4 - EVENING","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",42,33,1,2.96969696969697,3,6,0,0,"VES064",42,1,"VES",42,1,0
"2316","AUC",20410,1857933960,1857933960,"4 - EVENING","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",34,33,2,2.66666666666667,3,5,0,0,"BORQUE",34,1,"BOR",34,1,0
"2317","AUC",20411,1857936900,1857936900,"4 - EVENING","1 - WEEKDAY","3 - WED","11 - NOV","4 - AUTUMN","2028",40,33,1,2.3030303030303,2,5,0,0,"BORQUE",40,1,"BOR",40,1,0
"2318","AUC",20412,1857974760,1857974760,"2 - MORNING","1 - WEEKDAY","4 - THU","11 - NOV","4 - AUTUMN","2028",31,24,3,15.5416666666667,16,22,0,0,"BORQUE",31,1,"BOR",31,1,0
"2319","AUC",20413,1857974940,1857974940,"2 - MORNING","1 - WEEKDAY","4 - THU","11 - NOV","4 - AUTUMN","2028",44,39,3,15.4358974358974,16,21,0,0,"VES033",44,1,"VES",44,1,0
"2320","AUC",20414,1857976560,1857976560,"2 - MORNING","1 - WEEKDAY","4 - THU","11 - NOV","4 - AUTUMN","2028",19,17,12,14.8235294117647,14,22,0,0,"BORCWL",19,1,"BOR",19,1,0
"2321","AUC",20415,1857976560,1857978000,"2 - MORNING","1 - WEEKDAY","4 - THU","11 - NOV","4 - AUTUMN","2028",20,17,6,11.7647058823529,11,14,0,0,"BORCWL",20,1,"BOR",20,1,1440
"2322","AUC",20416,1857976800,1857976800,"2 - MORNING","1 - WEEKDAY","4 - THU","11 - NOV","4 - AUTUMN","2028",30,24,9,13.75,13,21,0,0,"BORQUE",30,1,"BOR",30,1,0
"2323","AUC",20417,1857977160,1857977160,"2 - MORNING","1 - WEEKDAY","4 - THU","11 - NOV","4 - AUTUMN","2028",33,30,3,14.0666666666667,15,20,0,0,"BORQUE",33,1,"BOR",33,1,0
"2324","AUC",20418,1857978360,1857978360,"2 - MORNING","1 - WEEKDAY","4 - THU","11 - NOV","4 - AUTUMN","2028",39,34,1,12.0882352941176,12,19,0,0,"VES064",32,2,"VES",32,2,0
"2325","AUC",20419,1857978360,1857979440,"2 - MORNING","1 - WEEKDAY","4 - THU","11 - NOV","4 - AUTUMN","2028",17,14,4,11.2857142857143,11,17,0,0,"BORQUE",17,1,"BOR",17,1,1080
"2326","AUC",20420,1857979560,1857979560,"2 - MORNING","1 - WEEKDAY","4 - THU","11 - NOV","4 - AUTUMN","2028",20,16,8,13.75,14,17,0,0,"BORCWL",20,1,"BOR",20,1,0
"2327","AUC",20421,1857982560,1857983580,"2 - MORNING","1 - WEEKDAY","4 - THU","11 - NOV","4 - AUTUMN","2028",16,11,2,6.45454545454545,6,15,0,0,"NEN003",16,1,"NEN",16,1,1020
"2328","AUC",20422,1857985320,1857985320,"2 - MORNING","1 - WEEKDAY","4 - THU","11 - NOV","4 - AUTUMN","2028",39,33,2,4.72727272727273,4,13,0,0,"BORQUE",39,1,"BOR",39,1,0
"2329","AUC",20423,1857985860,1857986280,"2 - MORNING","1 - WEEKDAY","4 - THU","11 - NOV","4 - AUTUMN","2028",111,99,1,4.82828282828283,4,16,0,0,"BORSAF",111,1,"BOR",111,1,420
